Zmienna;Jednostka miary;Kraj;Makroregion;Region;Miejsce zamieszkania;P³eæ;Wiek;Rok;Wartoœæ
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;41;2018;2900
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;42;2018;2964
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;43;2018;2713
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;44;2018;2780
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;45;2018;2685
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;46;2018;2668
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;47;2018;2405
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;48;2018;2343
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;49;2018;2189
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;50;2018;2204
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;51;2018;2241
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;52;2018;2210
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;53;2018;2204
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;54;2018;2237
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;55;2018;2305
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;56;2018;2308
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;57;2018;2445
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;58;2018;2590
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;59;2018;2573
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;60;2018;2743
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;61;2018;2702
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;62;2018;2634
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;63;2018;2521
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;64;2018;2304
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;65;2018;2285
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;66;2018;2135
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;67;2018;2056
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;68;2018;1768
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;69;2018;1715
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;70;2018;1619
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;71;2018;1345
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;72;2018;1133
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;73;2018;628
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;74;2018;631
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;75;2018;538
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;76;2018;490
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;77;2018;529
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;78;2018;535
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;79;2018;459
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;80;2018;441
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;81;2018;403
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;82;2018;370
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;83;2018;303
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;84;2018;282
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;85;2018;254
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;86;2018;238
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;87;2018;182
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;88;2018;156
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;89;2018;144
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;90;2018;104
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;91;2018;78
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;92;2018;45
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;93;2018;43
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;94;2018;32
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;95;2018;32
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;96;2018;26
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;97;2018;9
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;98;2018;10
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;99;2018;6
Rezydenci;osoba;Polska;PÓ£NOCNO-ZACHODNI;Lubuskie;wieœ;mê¿czyŸni;100 i wiêcej;2018;6
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;0;2018;4580
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;1;2018;4726
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;2;2018;4563
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;3;2018;4457
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;4;2018;4625
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;5;2018;4649
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;6;2018;4976
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;7;2018;4943
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;8;2018;5196
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;9;2018;5545
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;10;2018;5660
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;11;2018;5235
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;12;2018;5096
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;13;2018;4874
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;14;2018;4710
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;15;2018;4667
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;16;2018;4758
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;17;2018;4784
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;18;2018;5163
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;19;2018;5264
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;20;2018;5359
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;21;2018;5722
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;22;2018;6144
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;23;2018;6230
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;24;2018;6646
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;25;2018;6911
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;26;2018;6861
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;27;2018;7127
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;28;2018;6917
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;29;2018;6611
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;30;2018;6543
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;31;2018;6557
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;32;2018;6735
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;33;2018;7143
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;34;2018;7101
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;35;2018;7406
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;36;2018;7430
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;37;2018;7138
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;38;2018;7178
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;39;2018;7142
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;40;2018;7214
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;41;2018;7212
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;42;2018;7313
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;43;2018;7109
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;44;2018;7026
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;45;2018;6725
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;46;2018;6589
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;47;2018;6492
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;48;2018;6095
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;49;2018;6191
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;50;2018;6213
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;51;2018;5939
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;52;2018;5853
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;53;2018;5865
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;54;2018;5873
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;55;2018;5949
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;56;2018;6020
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;57;2018;6164
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;58;2018;6146
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;59;2018;6516
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;60;2018;6523
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;61;2018;6365
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;62;2018;6349
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;63;2018;6302
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;64;2018;5743
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;65;2018;5660
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;66;2018;5288
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;67;2018;5029
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;68;2018;4589
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;69;2018;4099
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;70;2018;4184
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;71;2018;3853
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;72;2018;3613
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;73;2018;2337
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;74;2018;2140
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;75;2018;2062
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;76;2018;1909
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;77;2018;1918
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;78;2018;1861
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;79;2018;1857
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;80;2018;1665
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;81;2018;1591
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;82;2018;1469
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;83;2018;1279
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;84;2018;1230
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;85;2018;993
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;86;2018;902
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;87;2018;816
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;88;2018;675
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;89;2018;515
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;90;2018;391
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;91;2018;292
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;92;2018;216
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;93;2018;172
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;94;2018;108
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;95;2018;84
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;96;2018;48
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;97;2018;35
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;98;2018;17
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;99;2018;16
Rezydenci;osoba;Polska;CENTRALNY;£ódzkie;wieœ;mê¿czyŸni;100 i wiêcej;2018;27
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;0;2018;10227
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;1;2018;10338
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;2;2018;10105
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;3;2018;9790
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;4;2018;10042
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;5;2018;9920
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;6;2018;10244
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;7;2018;10387
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;8;2018;11158
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;9;2018;11547
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;10;2018;11239
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;11;2018;10599
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;12;2018;10010
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;13;2018;9993
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;14;2018;9868
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;15;2018;9763
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;16;2018;9943
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;17;2018;10326
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;18;2018;10794
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;19;2018;10997
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;20;2018;11172
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;21;2018;11575
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;22;2018;11986
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;23;2018;12418
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;24;2018;12676
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;25;2018;13343
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;26;2018;13886
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;27;2018;14188
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;28;2018;13877
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;29;2018;13681
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;30;2018;13536
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;31;2018;13618
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;32;2018;13648
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;33;2018;14246
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;34;2018;14142
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;35;2018;14235
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;36;2018;13844
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;37;2018;13291
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;38;2018;13554
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;39;2018;13458
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;40;2018;13323
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;41;2018;13081
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;42;2018;13118
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;43;2018;12811
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;44;2018;12780
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;45;2018;12193
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;46;2018;11803
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;47;2018;11850
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;48;2018;11547
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;49;2018;11347
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;50;2018;11171
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;51;2018;11228
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;52;2018;11031
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;53;2018;11298
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;54;2018;11362
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;55;2018;11100
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;56;2018;11075
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;57;2018;11046
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;58;2018;11338
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;59;2018;11468
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;60;2018;11331
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;61;2018;10786
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;62;2018;10174
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;63;2018;10068
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;64;2018;9305
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;65;2018;8958
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;66;2018;8464
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;67;2018;8188
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;68;2018;7373
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;69;2018;6735
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;70;2018;6459
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;71;2018;5765
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;72;2018;4928
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;73;2018;4023
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;74;2018;3900
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;75;2018;3500
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;76;2018;3031
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;77;2018;3236
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;78;2018;3449
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;79;2018;3192
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;80;2018;3032
Rezydenci;osoba;Polska;PO£UDNIOWY;Ma³opolskie;wieœ;mê¿czyŸni;81;2018;2784
